ID,DATE,TO USER ACCOUNT,TO USER ACCOUNT ID,TO ETH ADDRESS,FROM USER ACCOUNT,FROM USER ACCOUNT ID,FROM ETH ADDRESS,REASON,SOURCE ID,SOURCE NAME,SCORE 1,SCORE 2,SCORE 3,DUPLICATE ID 1,DUPLICATE ID 2,DUPLICATE ID 3,DISMISSED 1,DISMISSED 2,DISMISSED 3,QUANTIFIER 1 USERNAME,QUANTIFIER 1 ETH ADDRESS,QUANTIFIER 2 USERNAME,QUANTIFIER 2 ETH ADDRESS,QUANTIFIER 3 USERNAME,QUANTIFIER 3 ETH ADDRESS,AVG SCORE,PERCENTAGE,TOKEN TO RECEIVE
62c5f7dd262dbd2259e42a88,2022-04-08T22:00:00.000Z,zero_2hero#1086,62c5f7ddcfceab568c67a78d,0x45e036dA221032D814A8bF0EF46943f83E95b409,freshelle#9882,62bdca68cfceab568c6438bb,0x38f80f8f76B1C44B2beeFB63bb561F570fb6ddB6,@KZ Flyer @Yineisy Mota @Gregory | RND for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ,DISCORD:776352358832930816:778150291706609703,DISCORD:Commons%20Stack:%F0%9F%99%8F%EF%BD%9Cpraise,3.0,1,1,,,,False,False,False,RachaelMalachy#5837,0xA15150D172BA951b4E5a20B2Ca3Cc0Cb0D77d125,Yineisy Mota#1449,0x5A227E2919A49f9d4698e9fd2B318EfCd0f16Bda,usamaahmed#9991,0xED23B82A6b1b0d2e75b87c01B0FDc7fCfb49f456,1.67,0.0027329111231119184,5.249922267497995
62c5f7dd262dbd2259e42a89,2022-04-08T22:00:00.000Z,Gregory | RND#1990,62c5f7ddcfceab568c67a74a,,freshelle#9882,62bdca68cfceab568c6438bb,0x38f80f8f76B1C44B2beeFB63bb561F570fb6ddB6,@KZ Flyer @Yineisy Mota @Gregory | RND for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ,DISCORD:776352358832930816:778150291706609703,DISCORD:Commons%20Stack:%F0%9F%99%8F%EF%BD%9Cpraise,3.0,1,1,,,,False,False,False,RachaelMalachy#5837,0xA15150D172BA951b4E5a20B2Ca3Cc0Cb0D77d125,Tamarandom#9361,0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8,usamaahmed#9991,0xED23B82A6b1b0d2e75b87c01B0FDc7fCfb49f456,1.67,0.0027329111231119184,5.249922267497995
62c5f7dd262dbd2259e42a8a,2022-04-08T22:00:00.000Z,mercedesrodsim#1317,62bdca99cfceab568c643909,,freshelle#9882,62bdca68cfceab568c6438bb,0x38f80f8f76B1C44B2beeFB63bb561F570fb6ddB6,@KZ Flyer @Yineisy Mota @Gregory | RND for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ,DISCORD:776352358832930816:778150291706609703,DISCORD:Commons%20Stack:%F0%9F%99%8F%EF%BD%9Cpraise,1.0,1,3,,,,False,False,False,mafer_cordovas#1034,0xD5288ED50a195017E5B30595F65091a7767817a4,liviade#1387,0xF8D1d34956cEa24718cf8687588D6FeDbc6d9AA6,RachaelMalachy#5837,0xA15150D172BA951b4E5a20B2Ca3Cc0Cb0D77d125,1.67,0.0027329111231119184,5.249922267497995
62c5f7dd262dbd2259e42a8b,2022-04-09T22:00:00.000Z,Jeremy&TheGospelOfChange#8201,62c5f702cfceab568c67a25f,,Tamarandom#9361,62b072dbcfceab568c5eaf5e,0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8,for spending Sunday morning with me drafting the Giveth proposal for funding for Commons Stack. 🙌🏽 ,DISCORD:776352358832930816:778150291706609703,DISCORD:Commons%20Stack:%F0%9F%99%8F%EF%BD%9Cpraise,8.0,13,8,,,,False,False,False,mafer_cordovas#1034,0xD5288ED50a195017E5B30595F65091a7767817a4,Tamarandom#9361,0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8,usamaahmed#9991,0xED23B82A6b1b0d2e75b87c01B0FDc7fCfb49f456,9.67,0.0158247009344265,30.399250495033304
62c5f7dd262dbd2259e42a8c,2022-04-09T22:00:00.000Z,mafer_cordovas#1034,62b34034cfceab568c5fe11c,0xD5288ED50a195017E5B30595F65091a7767817a4,Knobelsdorf#0326,62c5f701cfceab568c67a044,0x301605C95acbED7A1fD9C2c0DeEe964e2AFBd0C3,and Doris for being super awesome roommates at the Giveth House! 🐝 ,DISCORD:776352358832930816:778150291706609703,DISCORD:Commons%20Stack:%F0%9F%99%8F%EF%BD%9Cpraise,5.0,3,1,,,,False,False,False,liviade#1387,0xF8D1d34956cEa24718cf8687588D6FeDbc6d9AA6,Yineisy Mota#1449,0x5A227E2919A49f9d4698e9fd2B318EfCd0f16Bda,usamaahmed#9991,0xED23B82A6b1b0d2e75b87c01B0FDc7fCfb49f456,3.0,0.0049094211792429674,9.43099808532574
62c5f7dd262dbd2259e42a8d,2022-04-09T22:00:00.000Z,"sem(🌸,🐝)#0161",62c212f0cfceab568c65fffa,,Knobelsdorf#0326,62c5f701cfceab568c67a044,0x301605C95acbED7A1fD9C2c0DeEe964e2AFBd0C3,and Doris for being super awesome roommates at the Giveth House! 🐝 ,DISCORD:776352358832930816:778150291706609703,DISCORD:Commons%20Stack:%F0%9F%99%8F%EF%BD%9Cpraise,5.0,1,1,,,,False,False,False,liviade#1387,0xF8D1d34956cEa24718cf8687588D6FeDbc6d9AA6,Tamarandom#9361,0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8,usamaahmed#9991,0xED23B82A6b1b0d2e75b87c01B0FDc7fCfb49f456,2.33,0.0038129837825453716,7.324741846269659
62c5f7dd262dbd2259e42a8e,2022-04-09T22:00:00.000Z,Zeptimus#3359,62c5f7ddcfceab568c67a770,,Knobelsdorf#0326,62c5f701cfceab568c67a044,0x301605C95acbED7A1fD9C2c0DeEe964e2AFBd0C3,and Doris for being super awesome roommates at the Giveth House! 🐝 ,DISCORD:776352358832930816:778150291706609703,DISCORD:Commons%20Stack:%F0%9F%99%8F%EF%BD%9Cpraise,3.0,5,1,,,,False,False,False,mafer_cordovas#1034,0xD5288ED50a195017E5B30595F65091a7767817a4,RachaelMalachy#5837,0xA15150D172BA951b4E5a20B2Ca3Cc0Cb0D77d125,Tamarandom#9361,0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8,3.0,0.0049094211792429674,9.43099808532574
62c5f7dd262dbd2259e42a8f,2022-04-10T22:00:00.000Z,pacobacpac#5457,62c5f7ddcfceab568c67a763,,Yineisy Mota#1449,62b33e7ecfceab568c5fdfea,0x5A227E2919A49f9d4698e9fd2B318EfCd0f16Bda,for reviewing and helping me with the issue on our homepage on the profile pics for the core team and advisors sections! ,DISCORD:776352358832930816:778150291706609703,DISCORD:Commons%20Stack:%F0%9F%99%8F%EF%BD%9Cpraise,5.0,21,5,,,,False,False,False,mafer_cordovas#1034,0xD5288ED50a195017E5B30595F65091a7767817a4,RachaelMalachy#5837,0xA15150D172BA951b4E5a20B2Ca3Cc0Cb0D77d125,usamaahmed#9991,0xED23B82A6b1b0d2e75b87c01B0FDc7fCfb49f456,10.33,0.016904773593859952,32.47407007380497
62c5f7dd262dbd2259e42a90,2022-04-11T22:00:00.000Z,chuygarcia.eth#6692,62c5f701cfceab568c67a117,0xB22981bA3FE1De2325935c91a3B717168fB86714,Yineisy Mota#1449,62b33e7ecfceab568c5fdfea,0x5A227E2919A49f9d4698e9fd2B318EfCd0f16Bda, and for helping us keep our channels safe! 🔥 ,DISCORD:776352358832930816:778150291706609703,DISCORD:Commons%20Stack:%F0%9F%99%8F%EF%BD%9Cpraise,5.0,1,1,,,,False,False,False,RachaelMalachy#5837,0xA15150D172BA951b4E5a20B2Ca3Cc0Cb0D77d125,Yineisy Mota#1449,0x5A227E2919A49f9d4698e9fd2B318EfCd0f16Bda,usamaahmed#9991,0xED23B82A6b1b0d2e75b87c01B0FDc7fCfb49f456,2.33,0.0038129837825453716,7.324741846269659
62c5f7dd262dbd2259e42a91,2022-04-11T22:00:00.000Z,Zeptimus#3359,62c5f7ddcfceab568c67a770,,Yineisy Mota#1449,62b33e7ecfceab568c5fdfea,0x5A227E2919A49f9d4698e9fd2B318EfCd0f16Bda, and for helping us keep our channels safe! 🔥 ,DISCORD:776352358832930816:778150291706609703,DISCORD:Commons%20Stack:%F0%9F%99%8F%EF%BD%9Cpraise,3.0,8,3,,,,False,False,False,mafer_cordovas#1034,0xD5288ED50a195017E5B30595F65091a7767817a4,RachaelMalachy#5837,0xA15150D172BA951b4E5a20B2Ca3Cc0Cb0D77d125,Tamarandom#9361,0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8,4.67,0.007642332302354887,14.680920352823737
62c5f7dd262dbd2259e42a92,2022-04-12T22:00:00.000Z,fabiomendes#4802,62c5f7ddcfceab568c67a798,,kristofer#1475,62b0706ccfceab568c5eae33,0xa32aECda752cF4EF89956e83d60C04835d4FA867,"for adding support for the new Trusted Seed Minter contract to the dashboard subgraph, despite having lots of other commitments! ",DISCORD:776352358832930816:778150291706609703,DISCORD:Commons%20Stack:%F0%9F%99%8F%EF%BD%9Cpraise,5.0,34,8,,,,False,False,False,mafer_cordovas#1034,0xD5288ED50a195017E5B30595F65091a7767817a4,liviade#1387,0xF8D1d34956cEa24718cf8687588D6FeDbc6d9AA6,usamaahmed#9991,0xED23B82A6b1b0d2e75b87c01B0FDc7fCfb49f456,15.67,0.025643543292912435,49.26124666568479
62c5f7dd262dbd2259e42a93,2022-04-12T22:00:00.000Z,dan13ram#7722,62b2d36ecfceab568c5fb3f9,,kristofer#1475,62b0706ccfceab568c5eae33,0xa32aECda752cF4EF89956e83d60C04835d4FA867,for creating great animated graphics for the Trusted Seed Dashboard. ,DISCORD:776352358832930816:778150291706609703,DISCORD:Commons%20Stack:%F0%9F%99%8F%EF%BD%9Cpraise,8.0,13,3,,,,False,False,False,Tamarandom#9361,0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8,Yineisy Mota#1449,0x5A227E2919A49f9d4698e9fd2B318EfCd0f16Bda,usamaahmed#9991,0xED23B82A6b1b0d2e75b87c01B0FDc7fCfb49f456,8.0,0.013091789811314581,25.14932822753531
62c5f7dd262dbd2259e42a94,2022-04-12T22:00:00.000Z,paxthemax#4454,62c5f7ddcfceab568c67a79b,,kristofer#1475,62b0706ccfceab568c5eae33,0xa32aECda752cF4EF89956e83d60C04835d4FA867,for building and deploying the new Trusted Seed Minter contract! ,DISCORD:776352358832930816:778150291706609703,DISCORD:Commons%20Stack:%F0%9F%99%8F%EF%BD%9Cpraise,89.0,34,3,,,,False,False,False,liviade#1387,0xF8D1d34956cEa24718cf8687588D6FeDbc6d9AA6,RachaelMalachy#5837,0xA15150D172BA951b4E5a20B2Ca3Cc0Cb0D77d125,usamaahmed#9991,0xED23B82A6b1b0d2e75b87c01B0FDc7fCfb49f456,42.0,0.06873189650940155,132.0339731945604
62c5f7dd262dbd2259e42a95,2022-04-17T22:00:00.000Z,Tamarandom#9361,62b072dbcfceab568c5eaf5e,0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8,liviade#1387,62b3402fcfceab568c5fe0f8,0xF8D1d34956cEa24718cf8687588D6FeDbc6d9AA6,for representing the Commons Stack in Amsterdam with a presentation about the Commons and the Commons Prize! ,DISCORD:776352358832930816:778150291706609703,DISCORD:Commons%20Stack:%F0%9F%99%8F%EF%BD%9Cpraise,0.0,55,13,62c5f7dd262dbd2259e42a98,,,False,False,False,liviade#1387,0xF8D1d34956cEa24718cf8687588D6FeDbc6d9AA6,RachaelMalachy#5837,0xA15150D172BA951b4E5a20B2Ca3Cc0Cb0D77d125,Yineisy Mota#1449,0x5A227E2919A49f9d4698e9fd2B318EfCd0f16Bda,24.88,0.04071546631318834,78.2144107876348
62c5f7dd262dbd2259e42a96,2022-04-17T22:00:00.000Z,Tamarandom#9361,62b072dbcfceab568c5eaf5e,0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8,usamaahmed#9991,62b34032cfceab568c5fe10c,0xED23B82A6b1b0d2e75b87c01B0FDc7fCfb49f456,for having weekly syncs with me and guiding me throughout the commons prize. ,DISCORD:776352358832930816:778150291706609703,DISCORD:Commons%20Stack:%F0%9F%99%8F%EF%BD%9Cpraise,13.0,5,3,,,,False,False,False,liviade#1387,0xF8D1d34956cEa24718cf8687588D6FeDbc6d9AA6,RachaelMalachy#5837,0xA15150D172BA951b4E5a20B2Ca3Cc0Cb0D77d125,Yineisy Mota#1449,0x5A227E2919A49f9d4698e9fd2B318EfCd0f16Bda,7.0,0.011455316084900259,22.005662199093397
62c5f7dd262dbd2259e42a97,2022-04-17T22:00:00.000Z,JessicaZartler#2263,62c5f702cfceab568c67a2b6,0xb2821C0DF0c414ff51D3e8033CBA26DF6AaC587b,liviade#1387,62b3402fcfceab568c5fe0f8,0xF8D1d34956cEa24718cf8687588D6FeDbc6d9AA6,for her continuous support with the Regen partnership ,DISCORD:776352358832930816:778150291706609703,DISCORD:Commons%20Stack:%F0%9F%99%8F%EF%BD%9Cpraise,8.0,13,1,,,,False,False,False,mafer_cordovas#1034,0xD5288ED50a195017E5B30595F65091a7767817a4,liviade#1387,0xF8D1d34956cEa24718cf8687588D6FeDbc6d9AA6,usamaahmed#9991,0xED23B82A6b1b0d2e75b87c01B0FDc7fCfb49f456,7.33,0.011995352414616984,23.043071988479227
62c5f7dd262dbd2259e42a98,2022-04-17T22:00:00.000Z,Tamarandom#9361,62b072dbcfceab568c5eaf5e,0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8,Yineisy Mota#1449,62b33e7ecfceab568c5fdfea,0x5A227E2919A49f9d4698e9fd2B318EfCd0f16Bda,for representing us in Amsterdam! ,DISCORD:776352358832930816:778150291706609703,DISCORD:Commons%20Stack:%F0%9F%99%8F%EF%BD%9Cpraise,22.1,0,13,,62c5f7dd262dbd2259e42a95,,False,False,False,liviade#1387,0xF8D1d34956cEa24718cf8687588D6FeDbc6d9AA6,RachaelMalachy#5837,0xA15150D172BA951b4E5a20B2Ca3Cc0Cb0D77d125,Yineisy Mota#1449,0x5A227E2919A49f9d4698e9fd2B318EfCd0f16Bda,17.2,0.028147348094326348,54.07105568920091
62c5f7dd262dbd2259e42a99,2022-04-17T22:00:00.000Z,kristofer#1475,62b0706ccfceab568c5eae33,0xa32aECda752cF4EF89956e83d60C04835d4FA867,liviade#1387,62b3402fcfceab568c5fe0f8,0xF8D1d34956cEa24718cf8687588D6FeDbc6d9AA6,for handling our first praise client! ,DISCORD:776352358832930816:778150291706609703,DISCORD:Commons%20Stack:%F0%9F%99%8F%EF%BD%9Cpraise,5.0,0,8,,,,False,False,False,mafer_cordovas#1034,0xD5288ED50a195017E5B30595F65091a7767817a4,mafer_cordovas#1034,0xD5288ED50a195017E5B30595F65091a7767817a4,Tamarandom#9361,0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8,6.5,0.010637079221693097,20.43382918487244
62c5f7dd262dbd2259e42a9a,2022-04-17T22:00:00.000Z,Kris#8703,62c5f7ddcfceab568c67a7a2,0xeC952ED8e7c2AA466cac36fD611D2E87Df1243D7,iviangita#3204,62b33e7bcfceab568c5fdfe3,0xb760FE1bbC4A2752aBCBb28291a57Cb0cA99fF44,for providing their guidance and thoughts about the proposed changes in the Trusted Seed and sharing their time with us ,DISCORD:776352358832930816:778150291706609703,DISCORD:Commons%20Stack:%F0%9F%99%8F%EF%BD%9Cpraise,5.0,8,0,,,,False,False,False,mafer_cordovas#1034,0xD5288ED50a195017E5B30595F65091a7767817a4,usamaahmed#9991,0xED23B82A6b1b0d2e75b87c01B0FDc7fCfb49f456,usamaahmed#9991,0xED23B82A6b1b0d2e75b87c01B0FDc7fCfb49f456,6.5,0.010637079221693097,20.43382918487244
62c5f7dd262dbd2259e42a9b,2022-04-17T22:00:00.000Z,JeffEmmett#7202,62c5f7ddcfceab568c67a750,0x778549Eb292AC98A96a05E122967f22eFA003707,iviangita#3204,62b33e7bcfceab568c5fdfe3,0xb760FE1bbC4A2752aBCBb28291a57Cb0cA99fF44,for providing their guidance and thoughts about the proposed changes in the Trusted Seed and sharing their time with us ,DISCORD:776352358832930816:778150291706609703,DISCORD:Commons%20Stack:%F0%9F%99%8F%EF%BD%9Cpraise,8.0,13,5,,,,False,False,False,mafer_cordovas#1034,0xD5288ED50a195017E5B30595F65091a7767817a4,Tamarandom#9361,0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8,Yineisy Mota#1449,0x5A227E2919A49f9d4698e9fd2B318EfCd0f16Bda,8.67,0.014188227208012176,27.25558446659139
62c5f7dd262dbd2259e42a9c,2022-04-17T22:00:00.000Z,mZ#3472,62c5f7ddcfceab568c67a7a5,,iviangita#3204,62b33e7bcfceab568c5fdfe3,0xb760FE1bbC4A2752aBCBb28291a57Cb0cA99fF44,for providing their guidance and thoughts about the proposed changes in the Trusted Seed and sharing their time with us ,DISCORD:776352358832930816:778150291706609703,DISCORD:Commons%20Stack:%F0%9F%99%8F%EF%BD%9Cpraise,8.0,21,55,,,,False,False,False,mafer_cordovas#1034,0xD5288ED50a195017E5B30595F65091a7767817a4,liviade#1387,0xF8D1d34956cEa24718cf8687588D6FeDbc6d9AA6,usamaahmed#9991,0xED23B82A6b1b0d2e75b87c01B0FDc7fCfb49f456,28.0,0.045821264339601035,88.02264879637359
62c5f7dd262dbd2259e42a9d,2022-04-17T22:00:00.000Z,missgene#7773,62bf3398cfceab568c64d091,,iviangita#3204,62b33e7bcfceab568c5fdfe3,0xb760FE1bbC4A2752aBCBb28291a57Cb0cA99fF44,for taking notes during the last board meeting ,DISCORD:776352358832930816:778150291706609703,DISCORD:Commons%20Stack:%F0%9F%99%8F%EF%BD%9Cpraise,3.0,5,5,,,,False,False,False,mafer_cordovas#1034,0xD5288ED50a195017E5B30595F65091a7767817a4,liviade#1387,0xF8D1d34956cEa24718cf8687588D6FeDbc6d9AA6,RachaelMalachy#5837,0xA15150D172BA951b4E5a20B2Ca3Cc0Cb0D77d125,4.33,0.007085931235374017,13.612073903153487
