ID,DATE,TO USER ACCOUNT,TO USER ACCOUNT ID,TO ETH ADDRESS,FROM USER ACCOUNT,FROM USER ACCOUNT ID,FROM ETH ADDRESS,REASON,SOURCE ID,SOURCE NAME,SCORE 1,SCORE 2,SCORE 3,DUPLICATE ID 1,DUPLICATE ID 2,DUPLICATE ID 3,DISMISSED 1,DISMISSED 2,DISMISSED 3,QUANTIFIER 1 USERNAME,QUANTIFIER 1 ETH ADDRESS,QUANTIFIER 2 USERNAME,QUANTIFIER 2 ETH ADDRESS,QUANTIFIER 3 USERNAME,QUANTIFIER 3 ETH ADDRESS,AVG SCORE,PERCENTAGE,TOKEN TO RECEIVE
62c5f7dd262dbd2259e42afa,2022-05-08T22:00:00.000Z,Annn3#3538,62b48669cfceab568c606950,,liviade#1387,62b3402fcfceab568c5fe0f8,0xF8D1d34956cEa24718cf8687588D6FeDbc6d9AA6,for her dedication to the case studies! ,DISCORD:776352358832930816:778150291706609703,DISCORD:Commons%20Stack:%F0%9F%99%8F%EF%BD%9Cpraise,8,21.0,13,,,,False,False,False,Tamarandom#9361,0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8,liviade#1387,0xF8D1d34956cEa24718cf8687588D6FeDbc6d9AA6,usamaahmed#9991,0xED23B82A6b1b0d2e75b87c01B0FDc7fCfb49f456,14.0,0.010470812609850043,76.54164017800382
62c5f7dd262dbd2259e42afb,2022-05-08T22:00:00.000Z,Tamarandom#9361,62b072dbcfceab568c5eaf5e,0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8,liviade#1387,62b3402fcfceab568c5fe0f8,0xF8D1d34956cEa24718cf8687588D6FeDbc6d9AA6,for her incredible work coordinating the commons prize! ,DISCORD:776352358832930816:778150291706609703,DISCORD:Commons%20Stack:%F0%9F%99%8F%EF%BD%9Cpraise,5,55.0,5,,,,False,False,False,Yineisy Mota#1449,0x5A227E2919A49f9d4698e9fd2B318EfCd0f16Bda,RachaelMalachy#5837,0xA15150D172BA951b4E5a20B2Ca3Cc0Cb0D77d125,mafer_cordovas#1034,0xD5288ED50a195017E5B30595F65091a7767817a4,21.67,0.01620732208967503,118.47552447552448
62c5f7dd262dbd2259e42afc,2022-05-09T22:00:00.000Z,sohto#7500,62c5f7ddcfceab568c67a819,,Yineisy Mota#1449,62b33e7ecfceab568c5fdfea,0x5A227E2919A49f9d4698e9fd2B318EfCd0f16Bda,for joining today's TS Lounge call 🌱 ✨ ,DISCORD:776352358832930816:778150291706609703,DISCORD:Commons%20Stack:%F0%9F%99%8F%EF%BD%9Cpraise,1,1.0,1,,,,False,False,False,Yineisy Mota#1449,0x5A227E2919A49f9d4698e9fd2B318EfCd0f16Bda,mafer_cordovas#1034,0xD5288ED50a195017E5B30595F65091a7767817a4,liviade#1387,0xF8D1d34956cEa24718cf8687588D6FeDbc6d9AA6,1.0,0.0007479151864178602,5.467260012714559
62c5f7dd262dbd2259e42afd,2022-05-12T22:00:00.000Z,Marcel | Toucan#7777,62c5f7ddcfceab568c67a81b,,Tamarandom#9361,62b072dbcfceab568c5eaf5e,0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8,@Marcel | Toucan x1000 for discovering a significant bug in one of the voting tools we're using so that it can be quickly fixed and votes audited. ,DISCORD:776352358832930816:778150291706609703,DISCORD:Commons%20Stack:%F0%9F%99%8F%EF%BD%9Cpraise,5,55.0,21,,,,False,False,False,Yineisy Mota#1449,0x5A227E2919A49f9d4698e9fd2B318EfCd0f16Bda,RachaelMalachy#5837,0xA15150D172BA951b4E5a20B2Ca3Cc0Cb0D77d125,Tamarandom#9361,0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8,27.0,0.020193710033282228,147.6160203432931
62c5f7dd262dbd2259e42afe,2022-05-13T22:00:00.000Z,KZ Flyer#0926,62bf3bf9cfceab568c64d40a,0x343EF442adD9bd565D51b606f444F9221AD0Aeb6,freshelle#9882,62bdca68cfceab568c6438bb,0x38f80f8f76B1C44B2beeFB63bb561F570fb6ddB6,"@KZ Flyer @The Blockchain Socialist ⬛🟥⬛ @Yineisy Mota @kn00t (🦎, 🦎) for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ",DISCORD:776352358832930816:778150291706609703,DISCORD:Commons%20Stack:%F0%9F%99%8F%EF%BD%9Cpraise,3,1.0,1,,,,False,False,False,RachaelMalachy#5837,0xA15150D172BA951b4E5a20B2Ca3Cc0Cb0D77d125,mafer_cordovas#1034,0xD5288ED50a195017E5B30595F65091a7767817a4,usamaahmed#9991,0xED23B82A6b1b0d2e75b87c01B0FDc7fCfb49f456,1.67,0.0012490183613178265,9.130324221233312
62c5f7dd262dbd2259e42aff,2022-05-13T22:00:00.000Z,mafer_cordovas#1034,62b34034cfceab568c5fe11c,0xD5288ED50a195017E5B30595F65091a7767817a4,freshelle#9882,62bdca68cfceab568c6438bb,0x38f80f8f76B1C44B2beeFB63bb561F570fb6ddB6,"@KZ Flyer @The Blockchain Socialist ⬛🟥⬛ @Yineisy Mota @kn00t (🦎, 🦎) for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ",DISCORD:776352358832930816:778150291706609703,DISCORD:Commons%20Stack:%F0%9F%99%8F%EF%BD%9Cpraise,1,0.0,1,,,,False,False,False,Tamarandom#9361,0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8,Tamarandom#9361,0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8,liviade#1387,0xF8D1d34956cEa24718cf8687588D6FeDbc6d9AA6,1.0,0.0007479151864178602,5.467260012714559
62c5f7dd262dbd2259e42b00,2022-05-13T22:00:00.000Z,AmwFund#0979,62bdca92cfceab568c6438ed,0x536c7E8F18D09d04697E0d2624b44bBA575388c2,freshelle#9882,62bdca68cfceab568c6438bb,0x38f80f8f76B1C44B2beeFB63bb561F570fb6ddB6,"@KZ Flyer @The Blockchain Socialist ⬛🟥⬛ @Yineisy Mota @kn00t (🦎, 🦎) for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ",DISCORD:776352358832930816:778150291706609703,DISCORD:Commons%20Stack:%F0%9F%99%8F%EF%BD%9Cpraise,1,1.0,1,,,,False,False,False,Yineisy Mota#1449,0x5A227E2919A49f9d4698e9fd2B318EfCd0f16Bda,mafer_cordovas#1034,0xD5288ED50a195017E5B30595F65091a7767817a4,usamaahmed#9991,0xED23B82A6b1b0d2e75b87c01B0FDc7fCfb49f456,1.0,0.0007479151864178602,5.467260012714559
62c5f7dd262dbd2259e42b01,2022-05-13T22:00:00.000Z,anna-marie#8824,62bf27dacfceab568c64cb36,0x8041748a2A16e9B7A3980107f4376774421642c8,freshelle#9882,62bdca68cfceab568c6438bb,0x38f80f8f76B1C44B2beeFB63bb561F570fb6ddB6,"@KZ Flyer @The Blockchain Socialist ⬛🟥⬛ @Yineisy Mota @kn00t (🦎, 🦎) for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ",DISCORD:776352358832930816:778150291706609703,DISCORD:Commons%20Stack:%F0%9F%99%8F%EF%BD%9Cpraise,1,1.0,1,,,,False,False,False,Yineisy Mota#1449,0x5A227E2919A49f9d4698e9fd2B318EfCd0f16Bda,Tamarandom#9361,0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8,mafer_cordovas#1034,0xD5288ED50a195017E5B30595F65091a7767817a4,1.0,0.0007479151864178602,5.467260012714559
62c5f7dd262dbd2259e42b02,2022-05-13T22:00:00.000Z,Rohekbenitez#8753,62c5f702cfceab568c67a269,,freshelle#9882,62bdca68cfceab568c6438bb,0x38f80f8f76B1C44B2beeFB63bb561F570fb6ddB6,"@KZ Flyer @The Blockchain Socialist ⬛🟥⬛ @Yineisy Mota @kn00t (🦎, 🦎) for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ",DISCORD:776352358832930816:778150291706609703,DISCORD:Commons%20Stack:%F0%9F%99%8F%EF%BD%9Cpraise,1,3.0,1,,,,False,False,False,Yineisy Mota#1449,0x5A227E2919A49f9d4698e9fd2B318EfCd0f16Bda,RachaelMalachy#5837,0xA15150D172BA951b4E5a20B2Ca3Cc0Cb0D77d125,usamaahmed#9991,0xED23B82A6b1b0d2e75b87c01B0FDc7fCfb49f456,1.67,0.0012490183613178265,9.130324221233312
62c5f7dd262dbd2259e42b03,2022-05-13T22:00:00.000Z,mercedesrodsim#1317,62bdca99cfceab568c643909,,freshelle#9882,62bdca68cfceab568c6438bb,0x38f80f8f76B1C44B2beeFB63bb561F570fb6ddB6,"@KZ Flyer @The Blockchain Socialist ⬛🟥⬛ @Yineisy Mota @kn00t (🦎, 🦎) for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ",DISCORD:776352358832930816:778150291706609703,DISCORD:Commons%20Stack:%F0%9F%99%8F%EF%BD%9Cpraise,0,1.0,1,62c5f7dd262dbd2259e42af5,,,False,False,False,Yineisy Mota#1449,0x5A227E2919A49f9d4698e9fd2B318EfCd0f16Bda,Tamarandom#9361,0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8,liviade#1387,0xF8D1d34956cEa24718cf8687588D6FeDbc6d9AA6,0.77,0.0005758946935417524,4.20979020979021
62c5f7dd262dbd2259e42b04,2022-05-13T22:00:00.000Z,The Blockchain Socialist ⬛🟥⬛#5005,62c5f7ddcfceab568c67a823,,freshelle#9882,62bdca68cfceab568c6438bb,0x38f80f8f76B1C44B2beeFB63bb561F570fb6ddB6,"@KZ Flyer @The Blockchain Socialist ⬛🟥⬛ @Yineisy Mota @kn00t (🦎, 🦎) for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ",DISCORD:776352358832930816:778150291706609703,DISCORD:Commons%20Stack:%F0%9F%99%8F%EF%BD%9Cpraise,3,1.0,1,,,,False,False,False,RachaelMalachy#5837,0xA15150D172BA951b4E5a20B2Ca3Cc0Cb0D77d125,Tamarandom#9361,0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8,liviade#1387,0xF8D1d34956cEa24718cf8687588D6FeDbc6d9AA6,1.67,0.0012490183613178265,9.130324221233312
62c5f7dd262dbd2259e42b05,2022-05-13T22:00:00.000Z,Yineisy Mota#1449,62b33e7ecfceab568c5fdfea,0x5A227E2919A49f9d4698e9fd2B318EfCd0f16Bda,freshelle#9882,62bdca68cfceab568c6438bb,0x38f80f8f76B1C44B2beeFB63bb561F570fb6ddB6,"@KZ Flyer @The Blockchain Socialist ⬛🟥⬛ @Yineisy Mota @kn00t (🦎, 🦎) for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ",DISCORD:776352358832930816:778150291706609703,DISCORD:Commons%20Stack:%F0%9F%99%8F%EF%BD%9Cpraise,1,1.0,1,,,,False,False,False,mafer_cordovas#1034,0xD5288ED50a195017E5B30595F65091a7767817a4,liviade#1387,0xF8D1d34956cEa24718cf8687588D6FeDbc6d9AA6,usamaahmed#9991,0xED23B82A6b1b0d2e75b87c01B0FDc7fCfb49f456,1.0,0.0007479151864178602,5.467260012714559
62c5f7dd262dbd2259e42b06,2022-05-13T22:00:00.000Z,freshelle#9882,62bdca68cfceab568c6438bb,0x38f80f8f76B1C44B2beeFB63bb561F570fb6ddB6,freshelle#9882,62bdca68cfceab568c6438bb,0x38f80f8f76B1C44B2beeFB63bb561F570fb6ddB6,"@KZ Flyer @The Blockchain Socialist ⬛🟥⬛ @Yineisy Mota @kn00t (🦎, 🦎) for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ",DISCORD:776352358832930816:778150291706609703,DISCORD:Commons%20Stack:%F0%9F%99%8F%EF%BD%9Cpraise,3,1.0,1,,,,False,False,False,RachaelMalachy#5837,0xA15150D172BA951b4E5a20B2Ca3Cc0Cb0D77d125,liviade#1387,0xF8D1d34956cEa24718cf8687588D6FeDbc6d9AA6,usamaahmed#9991,0xED23B82A6b1b0d2e75b87c01B0FDc7fCfb49f456,1.67,0.0012490183613178265,9.130324221233312
62c5f7dd262dbd2259e42b07,2022-05-13T22:00:00.000Z,Annn3#3538,62b48669cfceab568c606950,,freshelle#9882,62bdca68cfceab568c6438bb,0x38f80f8f76B1C44B2beeFB63bb561F570fb6ddB6,"@KZ Flyer @The Blockchain Socialist ⬛🟥⬛ @Yineisy Mota @kn00t (🦎, 🦎) for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ",DISCORD:776352358832930816:778150291706609703,DISCORD:Commons%20Stack:%F0%9F%99%8F%EF%BD%9Cpraise,1,1.0,1,,,,False,False,False,Tamarandom#9361,0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8,liviade#1387,0xF8D1d34956cEa24718cf8687588D6FeDbc6d9AA6,usamaahmed#9991,0xED23B82A6b1b0d2e75b87c01B0FDc7fCfb49f456,1.0,0.0007479151864178602,5.467260012714559
62c5f7dd262dbd2259e42b08,2022-05-13T22:00:00.000Z,usamaahmed#9991,62b34032cfceab568c5fe10c,0xED23B82A6b1b0d2e75b87c01B0FDc7fCfb49f456,freshelle#9882,62bdca68cfceab568c6438bb,0x38f80f8f76B1C44B2beeFB63bb561F570fb6ddB6,"@KZ Flyer @The Blockchain Socialist ⬛🟥⬛ @Yineisy Mota @kn00t (🦎, 🦎) for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ",DISCORD:776352358832930816:778150291706609703,DISCORD:Commons%20Stack:%F0%9F%99%8F%EF%BD%9Cpraise,1,3.0,1,,,,False,False,False,Yineisy Mota#1449,0x5A227E2919A49f9d4698e9fd2B318EfCd0f16Bda,RachaelMalachy#5837,0xA15150D172BA951b4E5a20B2Ca3Cc0Cb0D77d125,mafer_cordovas#1034,0xD5288ED50a195017E5B30595F65091a7767817a4,1.67,0.0012490183613178265,9.130324221233312
62c5f7dd262dbd2259e42b09,2022-05-13T22:00:00.000Z,alexsotodigital#7208,62c5f702cfceab568c67a2f2,,freshelle#9882,62bdca68cfceab568c6438bb,0x38f80f8f76B1C44B2beeFB63bb561F570fb6ddB6,"@KZ Flyer @The Blockchain Socialist ⬛🟥⬛ @Yineisy Mota @kn00t (🦎, 🦎) for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ",DISCORD:776352358832930816:778150291706609703,DISCORD:Commons%20Stack:%F0%9F%99%8F%EF%BD%9Cpraise,3,1.0,1,,,,False,False,False,RachaelMalachy#5837,0xA15150D172BA951b4E5a20B2Ca3Cc0Cb0D77d125,mafer_cordovas#1034,0xD5288ED50a195017E5B30595F65091a7767817a4,usamaahmed#9991,0xED23B82A6b1b0d2e75b87c01B0FDc7fCfb49f456,1.67,0.0012490183613178265,9.130324221233312
62c5f7dd262dbd2259e42b0a,2022-05-13T22:00:00.000Z,Jeremy&TheGospelOfChange#8201,62c5f702cfceab568c67a25f,,freshelle#9882,62bdca68cfceab568c6438bb,0x38f80f8f76B1C44B2beeFB63bb561F570fb6ddB6,"@KZ Flyer @The Blockchain Socialist ⬛🟥⬛ @Yineisy Mota @kn00t (🦎, 🦎) for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ",DISCORD:776352358832930816:778150291706609703,DISCORD:Commons%20Stack:%F0%9F%99%8F%EF%BD%9Cpraise,1,1.0,1,,,,False,False,False,Yineisy Mota#1449,0x5A227E2919A49f9d4698e9fd2B318EfCd0f16Bda,Tamarandom#9361,0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8,liviade#1387,0xF8D1d34956cEa24718cf8687588D6FeDbc6d9AA6,1.0,0.0007479151864178602,5.467260012714559
62c5f7dd262dbd2259e42b0b,2022-05-13T22:00:00.000Z,ygg_anderson#4998,62c5f702cfceab568c67a1fb,,freshelle#9882,62bdca68cfceab568c6438bb,0x38f80f8f76B1C44B2beeFB63bb561F570fb6ddB6,"@KZ Flyer @The Blockchain Socialist ⬛🟥⬛ @Yineisy Mota @kn00t (🦎, 🦎) for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ",DISCORD:776352358832930816:778150291706609703,DISCORD:Commons%20Stack:%F0%9F%99%8F%EF%BD%9Cpraise,1,1.0,1,,,,False,False,False,Yineisy Mota#1449,0x5A227E2919A49f9d4698e9fd2B318EfCd0f16Bda,mafer_cordovas#1034,0xD5288ED50a195017E5B30595F65091a7767817a4,usamaahmed#9991,0xED23B82A6b1b0d2e75b87c01B0FDc7fCfb49f456,1.0,0.0007479151864178602,5.467260012714559
